rating_id	new_id
3273	418
2628	419
1029	420
75	421
589	422
3898	423
2902	424
2135	425
3921	426
1347	427
3203	428
2610	429
304	430
2038	431
3232	432
1453	433
808	434
3789	435
225	436
338	437
3747	438
2261	439
2653	440
1794	441
1870	442
502	443
2634	444
3019	445
2275	446
969	447
2325	448
1457	449
1752	450
1193	451
31	452
1595	453
1353	454
349	455
2616	456
538	457
1069	458
1850	459
1853	460
3132	461
1669	462
251	463
3163	464
2320	465
2987	466
3950	467
1356	468
1394	469
2537	470
3031	471
3866	472
469	473
1840	474
3719	475
2161	476
806	477
1930	478
1965	479
2262	480
132	481
3437	482
1667	483
2100	484
3669	485
237	486
3317	487
2798	488
2872	489
1839	490
1297	491
2130	492
2559	493
2412	494
2525	495
317	496
1088	497
659	498
3067	499
3309	500
3100	501
1495	502
2240	503
1627	504
653	505
2935	506
2755	507
391	508
3405	509
2679	510
2033	511
492	512
3657	513
2506	514
2915	515
1643	516
3614	517
1695	518
230	519
1807	520
2071	521
924	522
2866	523
1893	524
2605	525
3765	526
1416	527
2428	528
694	529
211	530
3426	531
3947	532
2383	533
2349	534
2882	535
2840	536
909	537
3363	538
2996	539
2370	540
1456	541
1339	542
782	543
2985	544
1523	545
1997	546
279	547
2831	548
3613	549
187	550
3128	551
880	552
382	553
183	554
540	555
2569	556
999	557
3834	558
1170	559
3341	560
1132	561
3580	562
606	563
2974	564
1929	565
3157	566
3857	567
2766	568
2340	569
3785	570
1032	571
1901	572
3167	573
196	574
3476	575
1169	576
1891	577
63	578
1551	579
3802	580
2095	581
1374	582
2516	583
2098	584
948	585
588	586
2725	587
550	588
341	589
1831	590
1645	591
1358	592
40	593
891	594
174	595
1168	596
135	597
2051	598
2683	599
472	600
1704	601
483	602
1547	603
3432	604
3919	605
2538	606
2734	607
1913	608
1151	609
3619	610
2804	611
2377	612
3868	613
2046	614
1687	615
1762	616
366	617
1925	618
2122	619
3127	620
1783	621
3430	622
1377	623
3721	624
732	625
1224	626
1003	627
2379	628
3783	629
164	630
2991	631
325	632
700	633
1246	634
1286	635
1734	636
2737	637
1888	638
743	639
3001	640
2125	641
525	642
1279	643
1836	644
2245	645
1688	646
2346	647
503	648
2713	649
1332	650
1113	651
2677	652
867	653
3639	654
499	655
650	656
916	657
2149	658
3695	659
195	660
3390	661
3712	662
1354	663
3285	664
1381	665
2427	666
698	667
2667	668
3838	669
1389	670
718	671
1990	672
1728	673
86	674
1923	675
2212	676
3153	677
1337	678
2079	679
1174	680
2070	681
551	682
273	683
3598	684
2027	685
1326	686
2650	687
2322	688
3684	689
1527	690
2714	691
2928	692
724	693
2391	694
1798	695
3696	696
2023	697
2674	698
2197	699
2129	700
801	701
2690	702
3711	703
945	704
476	705
446	706
425	707
1255	708
263	709
2682	710
3115	711
1972	712
1880	713
2018	714
3379	715
3738	716
3060	717
2252	718
3449	719
2101	720
1223	721
2657	722
433	723
1845	724
337	725
3108	726
1606	727
3452	728
930	729
3330	730
3326	731
2185	732
842	733
3527	734
3862	735
1202	736
640	737
907	738
3113	739
943	740
2665	741
2966	742
2497	743
1727	744
1317	745
3920	746
3039	747
1824	748
2498	749
298	750
2461	751
3081	752
3500	753
1844	754
3042	755
2809	756
1305	757
1090	758
3732	759
330	760
3483	761
434	762
2762	763
217	764
3694	765
1013	766
3451	767
1030	768
79	769
1985	770
2317	771
3556	772
1179	773
3333	774
2385	775
2507	776
2326	777
3572	778
455	779
3244	780
1097	781
2369	782
1423	783
3	784
2551	785
1885	786
1479	787
2164	788
266	789
3445	790
2496	791
1511	792
3794	793
3663	794
3847	795
3633	796
926	797
563	798
176	799
409	800
2982	801
2615	802
1371	803
3448	804
429	805
994	806
2474	807
64	808
2411	809
2520	810
2841	811
1275	812
3276	813
2115	814
2259	815
519	816
2381	817
1542	818
2594	819
290	820
2058	821
2764	822
824	823
13	824
594	825
2666	826
3624	827
1477	828
2281	829
2921	830
3905	831
3024	832
257	833
2260	834
1022	835
2500	836
2316	837
2151	838
2834	839
1105	840
3509	841
131	842
241	843
1271	844
3586	845
3874	846
3061	847
1980	848
1254	849
414	850
1686	851
1587	852
61	853
3943	854
1912	855
2035	856
2421	857
392	858
2289	859
3050	860
1920	861
1463	862
1392	863
3729	864
2181	865
1647	866
3421	867
2871	868
3611	869
3433	870
923	871
272	872
282	873
528	874
453	875
2660	876
2055	877
1207	878
1785	879
2981	880
1268	881
373	882
3872	883
2876	884
3563	885
2090	886
2922	887
2280	888
2453	889
514	890
245	891
1731	892
3199	893
1209	894
2749	895
3465	896
1100	897
2353	898
1484	899
3173	900
997	901
2407	902
2357	903
3539	904
2099	905
3076	906
1187	907
3138	908
2598	909
888	910
971	911
1958	912
1433	913
2398	914
1084	915
1940	916
3579	917
3450	918
3260	919
2477	920
615	921
2233	922
1388	923
2036	924
1722	925
2328	926
2086	927
2854	928
697	929
2203	930
1302	931
2938	932
3011	933
2739	934
2758	935
11	936
3596	937
2793	938
3391	939
992	940
3384	941
1378	942
1821	943
3194	944
2817	945
1804	946
2304	947
1199	948
2824	949
2134	950
1626	951
3017	952
288	953
2305	954
2580	955
1600	956
1589	957
2810	958
3844	959
2710	960
1476	961
281	962
2816	963
1767	964
2118	965
799	966
1588	967
1517	968
2150	969
1173	970
1273	971
228	972
861	973
38	974
2992	975
2894	976
461	977
2389	978
3475	979
354	980
5	981
47	982
905	983
3840	984
3141	985
566	986
255	987
633	988
830	989
2728	990
2733	991
2904	992
2085	993
2166	994
3602	995
3537	996
3587	997
3267	998
466	999
1220	1000
3367	1001
3814	1002
1234	1003
846	1004
2283	1005
1946	1006
1657	1007
2796	1008
316	1009
3003	1010
639	1011
2163	1012
1543	1013
3129	1014
2011	1015
243	1016
90	1017
2901	1018
2951	1019
2857	1020
3889	1021
1585	1022
2318	1023
2820	1024
2941	1025
2177	1026
914	1027
344	1028
419	1029
3620	1030
1135	1031
929	1032
2171	1033
3473	1034
92	1035
3099	1036
2334	1037
2607	1038
3324	1039
3117	1040
297	1041
2526	1042
380	1043
2084	1044
2057	1045
3015	1046
413	1047
1617	1048
2029	1049
2244	1050
1496	1051
194	1052
42	1053
3264	1054
1882	1055
1190	1056
1884	1057
3718	1058
1290	1059
1287	1060
1461	1061
1550	1062
246	1063
1272	1064
1153	1065
552	1066
1602	1067
3908	1068
2767	1069
1219	1070
1567	1071
207	1072
2639	1073
1404	1074
3512	1075
1012	1076
2562	1077
542	1078
3238	1079
786	1080
438	1081
3189	1082
148	1083
454	1084
627	1085
1753	1086
902	1087
1328	1088
2368	1089
1188	1090
3313	1091
1099	1092
1621	1093
745	1094
474	1095
3486	1096
2348	1097
1018	1098
428	1099
1598	1100
393	1101
1771	1102
3120	1103
2835	1104
1336	1105
1668	1106
411	1107
2640	1108
2826	1109
3893	1110
781	1111
3804	1112
3175	1113
2967	1114
117	1115
2649	1116
2505	1117
1629	1118
2612	1119
24	1120
869	1121
2743	1122
247	1123
371	1124
1772	1125
3641	1126
3308	1127
2263	1128
986	1129
1860	1130
193	1131
208	1132
2536	1133
1525	1134
1895	1135
351	1136
3501	1137
719	1138
3058	1139
3810	1140
1028	1141
3706	1142
1995	1143
2332	1144
55	1145
29	1146
3340	1147
1883	1148
3949	1149
1006	1150
565	1151
1516	1152
1826	1153
1331	1154
1653	1155
2732	1156
2878	1157
934	1158
1865	1159
1829	1160
1291	1161
2929	1162
3567	1163
1788	1164
2721	1165
473	1166
621	1167
3358	1168
319	1169
294	1170
1658	1171
583	1172
118	1173
836	1174
212	1175
2443	1176
3144	1177
2205	1178
988	1179
1410	1180
163	1181
2052	1182
1293	1183
669	1184
3668	1185
407	1186
3021	1187
1197	1188
3507	1189
2738	1190
2532	1191
175	1192
3454	1193
1245	1194
1660	1195
2930	1196
3150	1197
3268	1198
3826	1199
2828	1200
1460	1201
695	1202
1682	1203
1988	1204
3435	1205
991	1206
1503	1207
2141	1208
754	1209
236	1210
2472	1211
224	1212
2168	1213
1914	1214
3634	1215
2515	1216
3406	1217
1248	1218
2315	1219
2133	1220
276	1221
2066	1222
2143	1223
1489	1224
162	1225
1304	1226
185	1227
359	1228
248	1229
2476	1230
2282	1231
2889	1232
2943	1233
471	1234
1009	1235
2522	1236
2465	1237
1437	1238
877	1239
301	1240
1445	1241
2861	1242
1984	1243
1121	1244
3135	1245
1344	1246
1544	1247
3481	1248
110	1249
3510	1250
3688	1251
3751	1252
3223	1253
2903	1254
2494	1255
3463	1256
1376	1257
3808	1258
3661	1259
2785	1260
2771	1261
2081	1262
386	1263
2750	1264
2567	1265
952	1266
1922	1267
516	1268
267	1269
2851	1270
2765	1271
1091	1272
1201	1273
2716	1274
491	1275
3400	1276
448	1277
39	1278
1515	1279
60	1280
2237	1281
783	1282
1301	1283
3767	1284
1414	1285
2744	1286
274	1287
3182	1288
3256	1289
2740	1290
3342	1291
1671	1292
2159	1293
3632	1294
1498	1295
1422	1296
1267	1297
3014	1298
1565	1299
463	1300
2805	1301
3497	1302
1934	1303
595	1304
2937	1305
2167	1306
3544	1307
28	1308
1468	1309
1718	1310
2219	1311
2454	1312
1089	1313
2004	1314
691	1315
2312	1316
2104	1317
3565	1318
2202	1319
1068	1320
2681	1321
709	1322
3658	1323
1493	1324
2554	1325
2517	1326
2633	1327
390	1328
1270	1329
2913	1330
383	1331
3754	1332
1777	1333
95	1334
1421	1335
3197	1336
467	1337
987	1338
3354	1339
3553	1340
2953	1341
1921	1342
2234	1343
198	1344
1026	1345
1694	1346
2643	1347
447	1348
609	1349
3836	1350
2759	1351
2362	1352
1071	1353
1978	1354
2002	1355
3516	1356
2778	1357
3299	1358
260	1359
3942	1360
2773	1361
3499	1362
420	1363
3713	1364
1758	1365
485	1366
1488	1367
2179	1368
1683	1369
19	1370
3293	1371
3753	1372
2296	1373
113	1374
3823	1375
3020	1376
2989	1377
2273	1378
3066	1379
728	1380
2959	1381
145	1382
2629	1383
2034	1384
2211	1385
3198	1386
2116	1387
2415	1388
915	1389
2253	1390
3274	1391
1744	1392
2373	1393
3213	1394
2898	1395
2709	1396
533	1397
3262	1398
2413	1399
2800	1400
2045	1401
707	1402
357	1403
3946	1404
1227	1405
1881	1406
3361	1407
2970	1408
3915	1409
2788	1410
235	1411
1407	1412
1103	1413
3101	1414
892	1415
1499	1416
2331	1417
762	1418
1391	1419
3909	1420
1989	1421
3518	1422
2671	1423
1693	1424
2651	1425
161	1426
815	1427
3168	1428
1616	1429
435	1430
415	1431
1269	1432
1791	1433
3286	1434
1213	1435
2993	1436
2932	1437
3160	1438
2005	1439
2997	1440
3088	1441
190	1442
1663	1443
154	1444
1120	1445
3410	1446
71	1447
2012	1448
3737	1449
3871	1450
1095	1451
2076	1452
2314	1453
569	1454
249	1455
628	1456
1171	1457
1513	1458
3368	1459
2096	1460
508	1461
858	1462
1027	1463
935	1464
1746	1465
2456	1466
1859	1467
14	1468
1875	1469
3269	1470
346	1471
2807	1472
2568	1473
1633	1474
100	1475
2919	1476
3225	1477
23	1478
3386	1479
955	1480
3827	1481
2707	1482
3679	1483
500	1484
2430	1485
3044	1486
936	1487
2399	1488
1310	1489
1690	1490
74	1491
424	1492
3137	1493
2485	1494
2271	1495
2856	1496
828	1497
3328	1498
2791	1499
1252	1500
2298	1501
2597	1502
1756	1503
3424	1504
291	1505
1780	1506
1994	1507
2949	1508
1889	1509
1977	1510
2119	1511
1632	1512
2940	1513
2530	1514
1926	1515
2269	1516
3504	1517
125	1518
2146	1519
2859	1520
1519	1521
2638	1522
1063	1523
1333	1524
3329	1525
3344	1526
369	1527
513	1528
3211	1529
3035	1530
3091	1531
2117	1532
206	1533
3936	1534
3417	1535
3771	1536
1554	1537
3447	1538
65	1539
2457	1540
1428	1541
3839	1542
3813	1543
3591	1544
3559	1545
2256	1546
541	1547
227	1548
1676	1549
3492	1550
2656	1551
1672	1552
1482	1553
3489	1554
3436	1555
2064	1556
3697	1557
3204	1558
1112	1559
296	1560
2123	1561
496	1562
2287	1563
3792	1564
996	1565
2535	1566
3520	1567
3046	1568
3830	1569
3667	1570
3654	1571
3858	1572
2013	1573
2769	1574
2307	1575
1458	1576
1459	1577
568	1578
122	1579
831	1580
1093	1581
1508	1582
577	1583
178	1584
1292	1585
3048	1586
1017	1587
2416	1588
2402	1589
980	1590
3853	1591
2917	1592
1313	1593
1655	1594
3043	1595
3346	1596
306	1597
1950	1598
3690	1599
1125	1600
2561	1601
3206	1602
1375	1603
852	1604
2648	1605
848	1606
7	1607
862	1608
3704	1609
3912	1610
1283	1611
347	1612
904	1613
2047	1614
1874	1615
3083	1616
2306	1617
3068	1618
2376	1619
2527	1620
2491	1621
2661	1622
2425	1623
1591	1624
3196	1625
2367	1626
556	1627
1419	1628
638	1629
2818	1630
2984	1631
1611	1632
1399	1633
3319	1634
1641	1635
36	1636
2729	1637
751	1638
87	1639
2364	1640
2330	1641
2022	1642
2697	1643
2452	1644
1285	1645
1644	1646
2080	1647
1841	1648
2877	1649
927	1650
394	1651
334	1652
1204	1653
3464	1654
3557	1655
144	1656
1061	1657
1594	1658
3625	1659
213	1660
611	1661
2157	1662
2093	1663
539	1664
1307	1665
590	1666
2891	1667
3398	1668
1054	1669
3364	1670
2341	1671
613	1672
3311	1673
2699	1674
384	1675
837	1676
2152	1677
967	1678
3807	1679
3166	1680
2162	1681
1385	1682
3112	1683
3419	1684
2264	1685
3508	1686
2188	1687
2836	1688
2613	1689
1447	1690
1042	1691
3837	1692
1412	1693
593	1694
2833	1695
1175	1696
2336	1697
1581	1698
886	1699
680	1700
3360	1701
1008	1702
504	1703
1367	1704
2624	1705
925	1706
1937	1707
532	1708
759	1709
3106	1710
2983	1711
1044	1712
564	1713
149	1714
3534	1715
16	1716
2083	1717
1707	1718
2250	1719
3698	1720
521	1721
3185	1722
3793	1723
3156	1724
3693	1725
3143	1726
3468	1727
1876	1728
2363	1729
3442	1730
1856	1731
2570	1732
2803	1733
661	1734
2689	1735
885	1736
22	1737
1917	1738
3744	1739
1395	1740
410	1741
2786	1742
1046	1743
3535	1744
3636	1745
1583	1746
1231	1747
2040	1748
3809	1749
3725	1750
3756	1751
1235	1752
2956	1753
3884	1754
3404	1755
2692	1756
1501	1757
3255	1758
182	1759
637	1760
1896	1761
3210	1762
1494	1763
2977	1764
1573	1765
818	1766
2694	1767
3768	1768
3581	1769
1284	1770
3685	1771
2964	1772
202	1773
3124	1774
3246	1775
137	1776
1128	1777
3403	1778
3717	1779
2451	1780
3453	1781
2718	1782
3282	1783
3597	1784
2672	1785
104	1786
2009	1787
3841	1788
1497	1789
3165	1790
2641	1791
1295	1792
2178	1793
1610	1794
3683	1795
368	1796
685	1797
536	1798
2963	1799
665	1800
2540	1801
1094	1802
442	1803
2524	1804
1147	1805
387	1806
94	1807
2863	1808
1504	1809
223	1810
129	1811
1507	1812
2459	1813
1887	1814
49	1815
1040	1816
2529	1817
3726	1818
1604	1819
2236	1820
802	1821
2587	1822
742	1823
1944	1824
3201	1825
2313	1826
1955	1827
2448	1828
1849	1829
2936	1830
328	1831
189	1832
1047	1833
2138	1834
1938	1835
3739	1836
879	1837
166	1838
1002	1839
426	1840
3114	1841
1343	1842
993	1843
2720	1844
1160	1845
376	1846
3327	1847
1520	1848
765	1849
2676	1850
1475	1851
3716	1852
3777	1853
2001	1854
2486	1855
2741	1856
1266	1857
2371	1858
314	1859
940	1860
3071	1861
299	1862
1417	1863
1124	1864
3254	1865
507	1866
3755	1867
2154	1868
3662	1869
2986	1870
1685	1871
2509	1872
26	1873
1799	1874
2566	1875
3271	1876
3148	1877
1812	1878
1680	1879
2403	1880
1050	1881
3063	1882
3272	1883
3355	1884
1987	1885
2327	1886
3215	1887
3774	1888
2900	1889
1432	1890
3110	1891
3910	1892
1932	1893
2	1894
1163	1895
2945	1896
119	1897
1225	1898
3676	1899
2010	1900
1703	1901
3118	1902
173	1903
88	1904
261	1905
3617	1906
2238	1907
126	1908
3162	1909
1288	1910
767	1911
506	1912
2783	1913
222	1914
2654	1915
2191	1916
586	1917
1809	1918
3863	1919
101	1920
450	1921
1806	1922
3852	1923
3635	1924
944	1925
374	1926
2892	1927
1992	1928
938	1929
3186	1930
1747	1931
1960	1932
1509	1933
750	1934
2920	1935
3257	1936
1679	1937
2548	1938
3049	1939
2789	1940
810	1941
3600	1942
159	1943
2827	1944
3622	1945
3111	1946
1535	1947
418	1948
191	1949
3184	1950
2466	1951
3222	1952
121	1953
1208	1954
3701	1955
108	1956
1996	1957
898	1958
558	1959
2781	1960
1862	1961
3338	1962
1401	1963
1665	1964
1605	1965
1033	1966
1546	1967
278	1968
1674	1969
3125	1970
331	1971
2599	1972
731	1973
3109	1974
1867	1975
443	1976
2174	1977
3519	1978
350	1979
1486	1980
231	1981
1949	1982
809	1983
3366	1984
2201	1985
2409	1986
81	1987
3012	1988
3470	1989
1341	1990
3515	1991
15	1992
1599	1993
3911	1994
239	1995
2893	1996
1623	1997
252	1998
1739	1999
1892	2000
2145	2001
3709	2002
2719	2003
2337	2004
3093	2005
635	2006
2642	2007
2777	2008
2355	2009
673	2010
1230	2011
3745	2012
1976	2013
2291	2014
3843	2015
2455	2016
2097	2017
984	2018
2311	2019
544	2020
3316	2021
2276	2022
2635	2023
1902	2024
3169	2025
2435	2026
1076	2027
3664	2028
1968	2029
2302	2030
3552	2031
3345	2032
2082	2033
1330	2034
2976	2035
2059	2036
2155	2037
8	2038
2763	2039
3318	2040
2121	2041
2294	2042
511	2043
385	2044
3174	2045
2249	2046
111	2047
3462	2048
3859	2049
3549	2050
3924	2051
921	2052
2553	2053
529	2054
3900	2055
3409	2056
3427	2057
3948	2058
1538	2059
1911	2060
1446	2061
2730	2062
3026	2063
662	2064
2187	2065
2907	2066
1982	2067
1715	2068
1198	2069
1556	2070
215	2071
1372	2072
1049	2073
62	2074
2292	2075
2440	2076
1835	2077
1564	2078
2420	2079
495	2080
157	2081
2663	2082
3484	2083
3528	2084
2137	2085
2142	2086
1086	2087
1951	2088
746	2089
179	2090
114	2091
990	2092
2799	2093
1910	2094
2687	2095
310	2096
896	2097
2031	2098
3104	2099
3387	2100
44	2101
1221	2102
300	2103
645	2104
27	2105
1241	2106
1365	2107
2541	2108
1373	2109
3130	2110
3714	2111
3615	2112
377	2113
53	2114
3149	2115
1983	2116
1916	2117
1397	2118
1325	2119
1592	2120
170	2121
3766	2122
1205	2123
1077	2124
1078	2125
2350	2126
546	2127
2404	2128
2401	2129
3674	2130
327	2131
1975	2132
50	2133
1172	2134
3471	2135
1760	2136
3628	2137
3849	2138
2873	2139
3914	2140
3307	2141
3932	2142
303	2143
2186	2144
3724	2145
2092	2146
592	2147
2382	2148
3034	2149
656	2150
3578	2151
46	2152
1603	2153
2735	2154
3526	2155
3623	2156
1004	2157
431	2158
3298	2159
2024	2160
2948	2161
2875	2162
3025	2163
45	2164
1136	2165
2044	2166
3686	2167
3735	2168
1280	2169
1858	2170
1465	2171
3757	2172
3604	2173
2442	2174
1007	2175
841	2176
2905	2177
2255	2178
2636	2179
1897	2180
353	2181
2257	2182
201	2183
1662	2184
3230	2185
1952	2186
2048	2187
714	2188
3037	2189
1186	2190
3820	2191
919	2192
1981	2193
3491	2194
200	2195
912	2196
3573	2197
1440	2198
575	2199
2688	2200
25	2201
3692	2202
1689	2203
1562	2204
2668	2205
1454	2206
2664	2207
1673	2208
2345	2209
2447	2210
203	2211
358	2212
3446	2213
2265	2214
2028	2215
342	2216
2354	2217
3208	2218
1087	2219
3945	2220
1164	2221
737	2222
219	2223
152	2224
1755	2225
3496	2226
1797	2227
2814	2228
2626	2229
365	2230
2153	2231
614	2232
1956	2233
3937	2234
527	2235
2417	2236
618	2237
2706	2238
2531	2239
1265	2240
308	2241
2053	2242
1035	2243
1957	2244
1964	2245
324	2246
562	2247
2158	2248
3439	2249
493	2250
116	2251
1357	2252
3929	2253
1350	2254
1264	2255
3886	2256
1346	2257
3010	2258
3375	2259
72	2260
1200	2261
3302	2262
3425	2263
605	2264
2026	2265
2182	2266
1545	2267
3940	2268
2589	2269
2695	2270
1258	2271
760	2272
1092	2273
2646	2274
2176	2275
720	2276
3248	2277
580	2278
2787	2279
3775	2280
1037	2281
345	2282
630	2283
778	2284
167	2285
229	2286
2726	2287
1348	2288
3040	2289
3214	2290
2431	2291
3251	2292
2481	2293
2864	2294
1278	2295
478	2296
3901	2297
3653	2298
3944	2299
1129	2300
1060	2301
788	2302
3773	2303
1833	2304
3566	2305
2558	2306
2772	2307
1082	2308
1011	2309
3811	2310
626	2311
2565	2312
2702	2313
1127	2314
1442	2315
1025	2316
1677	2317
3763	2318
2094	2319
3029	2320
3791	2321
1863	2322
1909	2323
2017	2324
3570	2325
3247	2326
2006	2327
3190	2328
3505	2329
2819	2330
524	2331
1782	2332
482	2333
1449	2334
3673	2335
32	2336
2221	2337
2335	2338
3605	2339
2436	2340
531	2341
597	2342
1696	2343
3502	2344
2890	2345
1079	2346
1651	2347
3082	2348
2366	2349
3803	2350
3851	2351
1383	2352
3078	2353
2521	2354
1051	2355
1262	2356
451	2357
1779	2358
3525	2359
3259	2360
250	2361
1425	2362
2069	2363
1656	2364
2293	2365
870	2366
1770	2367
3699	2368
3922	2369
1016	2370
480	2371
259	2372
3760	2373
66	2374
1393	2375
2490	2376
2806	2377
1986	2378
57	2379
2678	2380
1294	2381
2078	2382
2724	2383
2482	2384
3428	2385
1210	2386
3370	2387
833	2388
2916	2389
1625	2390
910	2391
3016	2392
449	2393
766	2394
2065	2395
3263	2396
3536	2397
3018	2398
1345	2399
559	2400
2846	2401
3275	2402
181	2403
2926	2404
1196	2405
908	2406
3441	2407
1398	2408
3708	2409
2779	2410
2266	2411
2406	2412
549	2413
3385	2414
1834	2415
2962	2416
3283	2417
1810	2418
2060	2419
48	2420
2148	2421
2021	2422
2394	2423
3239	2424
1483	2425
3831	2426
2534	2427
1649	2428
600	2429
3882	2430
417	2431
1574	2432
150	2433
107	2434
3897	2435
725	2436
1081	2437
2715	2438
1427	2439
464	2440
2896	2441
1473	2442
3178	2443
1259	2444
3243	2445
2303	2446
3249	2447
3795	2448
2444	2449
3090	2450
2077	2451
913	2452
1413	2453
3176	2454
2020	2455
3102	2456
204	2457
2450	2458
2111	2459
3359	2460
2579	2461
829	2462
3938	2463
3300	2464
3740	2465
3284	2466
1366	2467
610	2468
2042	2469
2950	2470
3861	2471
2286	2472
1730	2473
462	2474
2927	2475
537	2476
1031	2477
1215	2478
1034	2479
2849	2480
2573	2481
2631	2482
2247	2483
1387	2484
3459	2485
2056	2486
518	2487
3790	2488
1382	2489
3145	2490
747	2491
803	2492
2590	2493
1654	2494
839	2495
2757	2496
2405	2497
3412	2498
172	2499
2329	2500
3788	2501
3894	2502
2184	2503
2193	2504
2906	2505
3891	2506
2194	2507
3177	2508
2215	2509
897	2510
2242	2511
1811	2512
3069	2513
2802	2514
2850	2515
509	2516
494	2517
3860	2518
367	2519
313	2520
3545	2521
3670	2522
1064	2523
240	2524
3487	2525
3599	2526
3585	2527
3074	2528
3680	2529
2852	2530
2170	2531
3671	2532
355	2533
1490	2534
2089	2535
3616	2536
3648	2537
736	2538
932	2539
444	2540
2272	2541
2140	2542
599	2543
1670	2544
1963	2545
186	2546
3806	2547
3923	2548
1359	2549
336	2550
1321	2551
954	2552
612	2553
2339	2554
21	2555
1194	2556
2144	2557
3152	2558
1711	2559
2586	2560
2372	2561
1282	2562
2243	2563
3930	2564
3301	2565
2112	2566
477	2567
2942	2568
849	2569
1253	2570
12	2571
2870	2572
3941	2573
2888	2574
2712	2575
432	2576
2939	2577
1192	2578
168	2579
1303	2580
832	2581
2352	2582
1067	2583
1131	2584
2858	2585
3514	2586
2025	2587
3200	2588
1119	2589
2375	2590
1701	2591
1361	2592
3072	2593
1899	2594
2128	2595
3467	2596
3310	2597
2792	2598
3422	2599
